"year","gu_nm","key1","key2","lot_ct","area_total","jiga_total","jiga_avg"
2014,"관악구","용도지역","제2종일반주거지역",28083,6159386.2,13569588571290,2203075
2014,"동대문구","용도지역","제2종일반주거지역",30441,5612212.8,12284320752460,2188855
2014,"은평구","용도지역","제2종일반주거지역",30818,8083459,17426244654260,2155791
2014,"성북구","용도지역","제2종일반주거지역",35469,6927233.3,14453858017150,2086527
2014,"영등포구","용도지역","제2종일반주거지역",24473,4773095.6,9924962828470,2079356
2014,"강서구","용도지역","제2종일반주거지역",21412,6020427.8,11892054395280,1975284
2014,"구로구","용도지역","제2종일반주거지역",20321,5746966.7,10996913201100,1913516
2014,"중랑구","용도지역","제2종일반주거지역",25186,5618171.3,10225048870730,1819996
2014,"금천구","용도지역","제2종일반주거지역",12393,3212795.8,5805727361430,1807064
2014,"노원구","용도지역","제2종일반주거지역",11544,4733623.7,8333296561350,1760448
2014,"강북구","용도지역","제2종일반주거지역",27424,5410405.4,8918010097700,1648307
2014,"도봉구","용도지역","제2종일반주거지역",12223,3335292,5407969844200,1621438
2014,"은평구","용도지역","제2종전용주거지역",26,646915.5,1854703798200,2866995
2014,"노원구","용도지역","제2종전용주거지역",4,85184,141646164000,1662826
2014,"강남구","용도지역","제3종일반주거지역",8238,9260583.2,76903575259300,8304399
2014,"서초구","용도지역","제3종일반주거지역",5581,8128965,51700225477820,6360001
2014,"용산구","용도지역","제3종일반주거지역",4182,2243983.2,13431931229900,5985754
2014,"송파구","용도지역","제3종일반주거지역",5847,9987811.2,53151334975080,5321620
2014,"중구","용도지역","제3종일반주거지역",3405,1141639.9,5533022845480,4846557
2014,"종로구","용도지역","제3종일반주거지역",2991,757768.6,3484930195590,4598937
2014,"강동구","용도지역","제3종일반주거지역",4498,3627952,15524856166650,4279234
2014,"영등포구","용도지역","제3종일반주거지역",1700,1682908.5,6233210984810,3703832
2014,"마포구","용도지역","제3종일반주거지역",8137,3382943.4,12128932075760,3585319
2014,"양천구","용도지역","제3종일반주거지역",4388,4800425.3,16314177382000,3398486
2014,"성동구","용도지역","제3종일반주거지역",9351,3047686.2,10264814320800,3368068
2014,"광진구","용도지역","제3종일반주거지역",4710,2466039.4,8100835519040,3284958
2014,"동작구","용도지역","제3종일반주거지역",9379,3724112,12233343800170,3284902
2014,"관악구","용도지역","제3종일반주거지역",6180,3177236.9,9257578478890,2913720
2014,"강서구","용도지역","제3종일반주거지역",5194,5123558.5,14669195287740,2863087
2014,"서대문구","용도지역","제3종일반주거지역",8583,2644445,7471743358800,2825449
2014,"성북구","용도지역","제3종일반주거지역",8328,4108433.2,10605795537610,2581470
2014,"은평구","용도지역","제3종일반주거지역",7329,2139382.6,5497038393250,2569451
2014,"금천구","용도지역","제3종일반주거지역",669,906397.3,2272460756530,2507135
2014,"동대문구","용도지역","제3종일반주거지역",8878,3864921.7,9502344207210,2458612
2014,"강북구","용도지역","제3종일반주거지역",5931,2215614.5,5345926766170,2412842
2014,"구로구","용도지역","제3종일반주거지역",6189,2740393.1,6356397569230,2319520
2014,"노원구","용도지역","제3종일반주거지역",3993,7642231,16627404073570,2175726
2014,"중랑구","용도지역","제3종일반주거지역",7562,3359300.8,7072820079880,2105444
2014,"도봉구","용도지역","제3종일반주거지역",2371,2570604.7,5377630091570,2091971
2014,"성동구","용도지역","준공업지역",3711,2021843.5,6629520468330,3278948
2014,"영등포구","용도지역","준공업지역",9808,4996379.3,14812844496480,2964716
2014,"강서구","용도지역","준공업지역",2383,2719703.1,7829503908930,2878808
2014,"구로구","용도지역","준공업지역",4218,4207406.1,9714516910210,2308909
2014,"금천구","용도지역","준공업지역",3303,4104745,8588325625960,2092292
2014,"도봉구","용도지역","준공업지역",2337,1495703,2981089064810,1993102
2014,"양천구","용도지역","준공업지역",12,83485.6,82544995940,988733
2014,"강남구","용도지역","준주거지역",391,200745.1,1680238985300,8370012
2014,"종로구","용도지역","준주거지역",653,201357.1,1444969694600,7176155
2014,"서초구","용도지역","준주거지역",202,332732.8,2363304416300,7102709
2014,"용산구","용도지역","준주거지역",2363,492736.1,3146617869300,6386010
2014,"서대문구","용도지역","준주거지역",2080,312913.6,1931960858620,6174103
2014,"송파구","용도지역","준주거지역",866,861074.6,4299225196200,4992860
2014,"중구","용도지역","준주거지역",1343,285004.9,1407533376120,4938629
2014,"광진구","용도지역","준주거지역",1652,898884.7,4427491176330,4925538
2014,"동작구","용도지역","준주거지역",848,176003.7,821277186400,4666250
2014,"노원구","용도지역","준주거지역",791,337686.8,1483828386100,4394097
2014,"마포구","용도지역","준주거지역",2461,761638.7,3309839098660,4345681
2014,"관악구","용도지역","준주거지역",2942,680081.4,2753078065760,4048160
2014,"양천구","용도지역","준주거지역",922,305250.4,1186516320670,3887026
2014,"강서구","용도지역","준주거지역",692,704709.9,2738112869180,3885447
2014,"성동구","용도지역","준주거지역",931,254673.1,935582536120,3673661
2014,"강북구","용도지역","준주거지역",1912,417975.5,1475204030090,3529403
2014,"성북구","용도지역","준주거지역",3084,491906.9,1724344176700,3505428
2014,"영등포구","용도지역","준주거지역",4069,855788.1,2918387796890,3410176
2014,"동대문구","용도지역","준주거지역",2474,579336.7,1949450944980,3364971
2014,"구로구","용도지역","준주거지역",1375,359682.4,1134934440740,3155379
2014,"금천구","용도지역","준주거지역",874,270451.1,838421215810,3100084
2014,"은평구","용도지역","준주거지역",3260,969995.1,2829077269030,2916589
2014,"중랑구","용도지역","준주거지역",2319,746088.8,2048087632590,2745099
2014,"도봉구","용도지역","준주거지역",865,316984.5,846961858840,2671935
2014,"강동구","용도지역","준주거지역",1092,506551.3,1297493827530,2561426
2014,"중구","용도지역","중심상업지역",1079,342826.1,8094366542100,23610707
2015,"마포구","용도지역","개발제한구역",47,90585,48146521500,531507
2015,"송파구","용도지역","개발제한구역",581,961615.8,442967392900,460649
2015,"강서구","용도지역","개발제한구역",7294,16907156.2,6661459628810,394002
2015,"강동구","용도지역","개발제한구역",4001,7553962,2103152894610,278417
2015,"구로구","용도지역","개발제한구역",1179,3321751.6,829886906040,249834
2015,"강남구","용도지역","개발제한구역",2739,6787627.9,1612183118150,237518
2015,"중랑구","용도지역","개발제한구역",1524,4588890,681157702980,148436
2015,"서초구","용도지역","개발제한구역",6997,20386675.5,2956453048680,145019
2015,"노원구","용도지역","개발제한구역",1152,15792677.1,1312873927460,83132
2015,"양천구","용도지역","개발제한구역",160,953905.5,77179088300,80909
2015,"은평구","용도지역","개발제한구역",2631,12709421.9,741745491630,58362
2015,"도봉구","용도지역","개발제한구역",1567,9440842.1,509309161880,53947
2015,"광진구","용도지역","개발제한구역",170,2026931,106368577140,52478
2015,"성북구","용도지역","개발제한구역",310,5665387.7,284210828080,50166
2015,"서대문구","용도지역","개발제한구역",436,1694788.2,72456826620,42753
2015,"강북구","용도지역","개발제한구역",903,12005483,478367319290,39846
2015,"종로구","용도지역","개발제한구역",1492,8069284,290248340820,35970
2015,"관악구","용도지역","개발제한구역",135,7508144,251373764000,33480
2015,"금천구","용도지역","개발제한구역",278,1720946.4,49232580920,28608
2015,"서대문구","용도지역","근린상업지역",42,3799.4,42506942900,11187804
2015,"마포구","용도지역","근린상업지역",259,83597.3,912540663900,10915911
2015,"동작구","용도지역","근린상업지역",145,29610.9,190032928700,6417668
2015,"강동구","용도지역","근린상업지역",153,85142.8,489042753740,5743795
2015,"금천구","용도지역","근린상업지역",102,46293.2,247895639620,5354904
2015,"영등포구","용도지역","근린상업지역",265,44082.2,232302346700,5269754
2015,"양천구","용도지역","근린상업지역",197,61510.6,322011469100,5235057
2015,"중랑구","용도지역","근린상업지역",319,99517.4,483536627540,4858815
2015,"송파구","용도지역","근린상업지역",4,6835,29733650000,4350205
2015,"성동구","용도지역","근린상업지역",76,2862.1,12287977700,4293343
2015,"동대문구","용도지역","근린상업지역",308,61022.9,242063596200,3966767
2015,"강서구","용도지역","근린상업지역",617,77763.8,288985837500,3716200
2015,"도봉구","용도지역","근린상업지역",25,18308,61530313400,3360843
2015,"은평구","용도지역","근린상업지역",494,95236.6,307091185880,3224508
2015,"성북구","용도지역","근린상업지역",278,63059,181824348700,2883400
2015,"용산구","용도지역","보전녹지지역",49,70367,59874954100,850895
2015,"구로구","용도지역","생산녹지지역",5,676,1177872000,1742414
2015,"강서구","용도지역","생산녹지지역",81,209171.5,205677141140,983294
2015,"송파구","용도지역","생산녹지지역",243,461206.4,94131776700,204099
2015,"강남구","용도지역","생산녹지지역",99,116075,13782010800,118734
2015,"송파구","용도지역","유통상업지역",46,1107111.6,8344722283600,7537381
2015,"동작구","용도지역","유통상업지역",32,45053,287445155000,6380156
2015,"마포구","용도지역","유통상업지역",47,51331.9,225118857000,4385555
2015,"성동구","용도지역","유통상업지역",17,63331.5,194725976200,3074710
2015,"동대문구","용도지역","유통상업지역",7,20759.5,58700255080,2827633
2015,"강서구","용도지역","유통상업지역",19,248253.7,591260914650,2381680
2015,"강남구","용도지역","일반상업지역",2730,2233931.6,41024008154400,18364040
2015,"송파구","용도지역","일반상업지역",547,1216627.2,17323015806800,14238557
2015,"서초구","용도지역","일반상업지역",1280,1325306.8,18776524918600,14167682
2015,"중구","용도지역","일반상업지역",17194,3601762.9,38331852493900,10642525
2015,"종로구","용도지역","일반상업지역",12969,2805681.3,29313431606990,10447884
2015,"광진구","용도지역","일반상업지역",538,176757,1613783815400,9129957
2015,"용산구","용도지역","일반상업지역",3376,1171056.3,10515918267700,8979857
2015,"서대문구","용도지역","일반상업지역",1208,275127.5,2455634445030,8925442
2015,"강동구","용도지역","일반상업지역",1553,586784.5,4493765728500,7658290
2015,"동작구","용도지역","일반상업지역",1007,306790.1,2336355070000,7615484
2015,"마포구","용도지역","일반상업지역",1292,841721.3,6384723480700,7585318
2015,"관악구","용도지역","일반상업지역",1347,387537.6,2874219397400,7416621
2015,"성동구","용도지역","일반상업지역",621,348101.4,2336702292500,6712706
2015,"양천구","용도지역","일반상업지역",262,797597.3,4843598753700,6072737
2015,"영등포구","용도지역","일반상업지역",2599,2745649.7,16562314376420,6032202
2015,"은평구","용도지역","일반상업지역",1295,379728.3,2086854305750,5495651
2015,"금천구","용도지역","일반상업지역",311,101461.9,520795469480,5132917
2015,"강북구","용도지역","일반상업지역",817,245856.6,1260746716470,5127976
2015,"동대문구","용도지역","일반상업지역",2207,981366.4,4908131795630,5001324
2015,"성북구","용도지역","일반상업지역",1615,363984.6,1744872606370,4793809
2015,"도봉구","용도지역","일반상업지역",323,247617.6,1127593484710,4553770
2015,"강서구","용도지역","일반상업지역",1617,830552.3,3641069098520,4383913
2015,"구로구","용도지역","일반상업지역",706,505914.7,2168087680080,4285481
