"year","gu_nm","prps_nm","area"
2019,"금천구","제2종일반주거지역",719842
2019,"금천구","제3종일반주거지역",992935
2019,"금천구","준주거지역",273643
2019,"금천구","일반상업지역",102906
2019,"금천구","근린상업지역",46716
2019,"금천구","준공업지역",4121945
2019,"금천구","자연녹지지역",2895630
2019,"영등포구","제1종일반주거지역",526257
2019,"영등포구","제2종일반주거지역(7층이하)",3115842
2019,"영등포구","제2종일반주거지역",1717513
2019,"영등포구","제3종일반주거지역",1707774
2019,"영등포구","준주거지역",946453
2019,"영등포구","일반상업지역",2559127
2019,"영등포구","근린상업지역",48133
2019,"영등포구","준공업지역",5024926
2019,"영등포구","자연녹지지역",8708804
2019,"동작구","제1종일반주거지역",4022213
2019,"동작구","제2종일반주거지역(7층이하)",3755710
2019,"동작구","제2종일반주거지역",2082320
2019,"동작구","제3종일반주거지역",3693280
2019,"동작구","준주거지역",239407
2019,"동작구","일반상업지역",267548
2019,"동작구","근린상업지역",30777
2019,"동작구","유통상업지역",46298
2019,"동작구","자연녹지지역",2250329
2019,"관악구","제1종일반주거지역",5308646
2019,"관악구","제2종일반주거지역(7층이하)",4944960
2019,"관악구","제2종일반주거지역",1303946
2019,"관악구","제3종일반주거지역",3064949
2019,"관악구","준주거지역",702910
2019,"관악구","일반상업지역",392024
2019,"관악구","자연녹지지역",13846047
2019,"서초구","제1종전용주거지역",680243
2019,"서초구","제1종일반주거지역",3394881
2019,"서초구","제2종일반주거지역(7층이하)",3036881
2019,"서초구","제2종일반주거지역",3034549
2019,"서초구","제3종일반주거지역",8371490
2019,"서초구","준주거지역",367103
2019,"서초구","일반상업지역",1322182
2019,"서초구","자연녹지지역",26692558
2019,"강남구","제1종전용주거지역",614211
2019,"강남구","제1종일반주거지역",3483398
2019,"강남구","제2종일반주거지역(7층이하)",3458169
2019,"강남구","제2종일반주거지역",5274280
2019,"강남구","제3종일반주거지역",11088091
2019,"강남구","준주거지역",310099
2019,"강남구","일반상업지역",1946139
2019,"강남구","생산녹지지역",263088
2019,"강남구","자연녹지지역",13059792
2019,"송파구","제1종전용주거지역",72137
2019,"송파구","제1종일반주거지역",1891004
2019,"송파구","제2종일반주거지역(7층이하)",4591705
2019,"송파구","제2종일반주거지역",3692098
2019,"송파구","제3종일반주거지역",9887801
2019,"송파구","준주거지역",880843
2019,"송파구","일반상업지역",1180453
2019,"송파구","근린상업지역",9067
2019,"송파구","유통상업지역",1095326
2019,"송파구","생산녹지지역",422337
2019,"송파구","자연녹지지역",10135604
2019,"강동구","제1종전용주거지역",46719
2019,"강동구","제1종일반주거지역",794333
2019,"강동구","제2종일반주거지역(7층이하)",2123485
2019,"강동구","제2종일반주거지역",5561509
2019,"강동구","제3종일반주거지역",3894930
2019,"강동구","준주거지역",544456
2019,"강동구","일반상업지역",582922
2019,"강동구","근린상업지역",97775
2019,"강동구","자연녹지지역",10910074
2020,"종로구","제1종전용주거지역",1589410
2020,"종로구","제1종일반주거지역",4376462
2020,"종로구","제2종일반주거지역(7층이하)",2198489
2020,"종로구","제2종일반주거지역",704764
2020,"종로구","제3종일반주거지역",762614
2020,"종로구","준주거지역",199099
2020,"종로구","일반상업지역",2937285
2020,"종로구","자연녹지지역",11204384
2020,"중구","제1종일반주거지역",2767697
2020,"중구","제2종일반주거지역(7층이하)",1276251
2020,"중구","제2종일반주거지역",549303
2020,"중구","제3종일반주거지역",1171741
2020,"중구","준주거지역",272447
2020,"중구","중심상업지역",321414
2020,"중구","일반상업지역",3590304
2020,"중구","자연녹지지역",25135
2020,"용산구","제1종전용주거지역",224153
2020,"용산구","제1종일반주거지역",4145163
2020,"용산구","제2종일반주거지역(7층이하)",3285406
2020,"용산구","제2종일반주거지역",1094957
2020,"용산구","제3종일반주거지역",2798402
2020,"용산구","준주거지역",559729
2020,"용산구","일반상업지역",1260795
2020,"용산구","보전녹지지역",72603
2020,"용산구","자연녹지지역",8457559
2020,"성동구","제1종일반주거지역",2386869
2020,"성동구","제2종일반주거지역(7층이하)",3112282
2020,"성동구","제2종일반주거지역",1217059
2020,"성동구","제3종일반주거지역",2967059
2020,"성동구","준주거지역",264372
2020,"성동구","일반상업지역",397688
2020,"성동구","근린상업지역",3052
2020,"성동구","유통상업지역",72405
2020,"성동구","준공업지역",2051234
2020,"성동구","자연녹지지역",4332406
2020,"광진구","제1종전용주거지역",140987
2020,"광진구","제1종일반주거지역",2239038
2020,"광진구","제2종일반주거지역(7층이하)",2895373
2020,"광진구","제2종일반주거지역",2807352
2020,"광진구","제3종일반주거지역",2531076
2020,"광진구","준주거지역",983135
2020,"광진구","일반상업지역",203281
2020,"광진구","자연녹지지역",5274873
2020,"동대문구","제1종일반주거지역",2702669
2020,"동대문구","제2종일반주거지역(7층이하)",3534257
2020,"동대문구","제2종일반주거지역",2355085
2020,"동대문구","제3종일반주거지역",3874777
2020,"동대문구","준주거지역",567405
2020,"동대문구","일반상업지역",745441
2020,"동대문구","근린상업지역",62456
2020,"동대문구","유통상업지역",20262
2020,"동대문구","자연녹지지역",383081
2020,"중랑구","제1종일반주거지역",1044310
2020,"중랑구","제2종일반주거지역(7층이하)",4250594
2020,"중랑구","제2종일반주거지역",1567293
2020,"중랑구","제3종일반주거지역",3115245
2020,"중랑구","준주거지역",844450
2020,"중랑구","일반상업지역",255092
2020,"중랑구","근린상업지역",102350
2020,"중랑구","자연녹지지역",7352187
2020,"성북구","제1종전용주거지역",990658
2020,"성북구","제1종일반주거지역",5170298
2020,"성북구","제2종일반주거지역(7층이하)",4567776
2020,"성북구","제2종일반주거지역",2348018
2020,"성북구","제3종일반주거지역",4195090
2020,"성북구","준주거지역",557770
2020,"성북구","일반상업지역",332833
2020,"성북구","근린상업지역",64396
2020,"성북구","자연녹지지역",6394593
2020,"강북구","제1종일반주거지역",2921021
2020,"강북구","제2종일반주거지역(7층이하)",4241367
2020,"강북구","제2종일반주거지역",1035390
2020,"강북구","제3종일반주거지역",2348399
2020,"강북구","준주거지역",432825
2020,"강북구","일반상업지역",272237
2020,"강북구","자연녹지지역",12384780
2020,"도봉구","제1종일반주거지역",1773756
2020,"도봉구","제2종일반주거지역(7층이하)",2630032
2020,"도봉구","제2종일반주거지역",716413
2020,"도봉구","제3종일반주거지역",2545799
2020,"도봉구","준주거지역",423653
2020,"도봉구","일반상업지역",239431
2020,"도봉구","근린상업지역",19228
2020,"도봉구","준공업지역",1489295
2020,"도봉구","자연녹지지역",10841445
2020,"노원구","제1종전용주거지역",13361
2020,"노원구","제2종전용주거지역",79094
2020,"노원구","제1종일반주거지역",1355487
2020,"노원구","제2종일반주거지역(7층이하)",2611717
2020,"노원구","제2종일반주거지역",2050884
2020,"노원구","제3종일반주거지역",7499931
2020,"노원구","준주거지역",368407
2020,"노원구","일반상업지역",590480
2020,"노원구","자연녹지지역",21026581
2020,"은평구","제1종전용주거지역",123485
2020,"은평구","제2종전용주거지역",672902
2020,"은평구","제1종일반주거지역",3065767
2020,"은평구","제2종일반주거지역(7층이하)",4420432
2020,"은평구","제2종일반주거지역",3928294
2020,"은평구","제3종일반주거지역",2136880
2020,"은평구","준주거지역",1017340
2020,"은평구","일반상업지역",422289
2020,"은평구","근린상업지역",99053
2020,"은평구","자연녹지지역",13902080
2020,"서대문구","제1종전용주거지역",354625
2020,"서대문구","제1종일반주거지역",6589067
2020,"서대문구","제2종일반주거지역(7층이하)",2394134
2020,"서대문구","제2종일반주거지역",2864143
2020,"서대문구","제3종일반주거지역",2891946
2020,"서대문구","준주거지역",345457
2020,"서대문구","일반상업지역",274391
2020,"서대문구","근린상업지역",9155
2020,"서대문구","자연녹지지역",1963055
2020,"마포구","제1종일반주거지역",1003364
2020,"마포구","제2종일반주거지역(7층이하)",4796122
2020,"마포구","제2종일반주거지역",3034620
2020,"마포구","제3종일반주거지역",3731097
2020,"마포구","준주거지역",825923
2020,"마포구","중심상업지역",37262
2020,"마포구","일반상업지역",757236
2020,"마포구","근린상업지역",89128
2020,"마포구","유통상업지역",56562
2020,"마포구","자연녹지지역",9558937
2020,"양천구","제1종일반주거지역",1336705
2020,"양천구","제2종일반주거지역(7층이하)",3622034
2020,"양천구","제2종일반주거지역",2294991
2020,"양천구","제3종일반주거지역",4947586
2020,"양천구","준주거지역",335320
2020,"양천구","일반상업지역",733026
2020,"양천구","근린상업지역",63804
2020,"양천구","준공업지역",92872
2020,"양천구","자연녹지지역",4043275
2020,"강서구","제1종전용주거지역",157968
2020,"강서구","제1종일반주거지역",2425477
2020,"강서구","제2종일반주거지역(7층이하)",4785380
2020,"강서구","제2종일반주거지역",1288986
2020,"강서구","제3종일반주거지역",5246669
2020,"강서구","준주거지역",813344
2020,"강서구","일반상업지역",992742
2020,"강서구","근린상업지역",82791
2020,"강서구","유통상업지역",248255
2020,"강서구","준공업지역",2919995
2020,"강서구","생산녹지지역",371340
2020,"강서구","자연녹지지역",22129541
2020,"구로구","제1종일반주거지역",1276259
2020,"구로구","제2종일반주거지역(7층이하)",3966323
2020,"구로구","제2종일반주거지역",1997759
2020,"구로구","제3종일반주거지역",2736551
2020,"구로구","준주거지역",292556
2020,"구로구","일반상업지역",513589
2020,"구로구","준공업지역",4195729
2020,"구로구","생산녹지지역",857
2020,"구로구","자연녹지지역",5156705
2020,"금천구","제1종일반주거지역",1407087
2020,"금천구","제2종일반주거지역(7층이하)",2451981
2020,"금천구","제2종일반주거지역",719842
2020,"금천구","제3종일반주거지역",992935
2020,"금천구","준주거지역",273643
2020,"금천구","일반상업지역",102906
2020,"금천구","근린상업지역",46716
2020,"금천구","준공업지역",4121945
2020,"금천구","자연녹지지역",2895630
2020,"영등포구","제1종일반주거지역",526257
2020,"영등포구","제2종일반주거지역(7층이하)",3116032
2020,"영등포구","제2종일반주거지역",1717513
2020,"영등포구","제3종일반주거지역",1707584
2020,"영등포구","준주거지역",946453
2020,"영등포구","일반상업지역",2559127
2020,"영등포구","근린상업지역",48133
2020,"영등포구","준공업지역",5024926
2020,"영등포구","자연녹지지역",8708804
2020,"동작구","제1종일반주거지역",4022213
2020,"동작구","제2종일반주거지역(7층이하)",3743236
2020,"동작구","제2종일반주거지역",2082320
2020,"동작구","제3종일반주거지역",3691180
2020,"동작구","준주거지역",253981
2020,"동작구","일반상업지역",267548
2020,"동작구","근린상업지역",30777
2020,"동작구","유통상업지역",46298
2020,"동작구","자연녹지지역",2250329
2020,"관악구","제1종일반주거지역",5308646
2020,"관악구","제2종일반주거지역(7층이하)",4944960
2020,"관악구","제2종일반주거지역",1303946
2020,"관악구","제3종일반주거지역",3072502
2020,"관악구","준주거지역",695358
2020,"관악구","일반상업지역",392024
2020,"관악구","자연녹지지역",13846047
2020,"서초구","제1종전용주거지역",680243
2020,"서초구","제1종일반주거지역",3394881
2020,"서초구","제2종일반주거지역(7층이하)",3036881
2020,"서초구","제2종일반주거지역",3034549
2020,"서초구","제3종일반주거지역",8371490
2020,"서초구","준주거지역",367103
2020,"서초구","일반상업지역",1322182
2020,"서초구","자연녹지지역",26692558
2020,"강남구","제1종전용주거지역",614211
2020,"강남구","제1종일반주거지역",3482402
2020,"강남구","제2종일반주거지역(7층이하)",3458169
2020,"강남구","제2종일반주거지역",5274280
2020,"강남구","제3종일반주거지역",11089087
2020,"강남구","준주거지역",310099
2020,"강남구","일반상업지역",1946139
2020,"강남구","생산녹지지역",263088
2020,"강남구","자연녹지지역",13059792
2020,"송파구","제1종전용주거지역",72137
2020,"송파구","제1종일반주거지역",1891004
2020,"송파구","제2종일반주거지역(7층이하)",4591705
2020,"송파구","제2종일반주거지역",3692098
2020,"송파구","제3종일반주거지역",9885632
2020,"송파구","준주거지역",880843
2020,"송파구","일반상업지역",1182622
2020,"송파구","근린상업지역",9067
2020,"송파구","유통상업지역",1095326
2020,"송파구","생산녹지지역",422337
2020,"송파구","자연녹지지역",10135604
2020,"강동구","제1종전용주거지역",46719
2020,"강동구","제1종일반주거지역",791130
2020,"강동구","제2종일반주거지역(7층이하)",2142980
2020,"강동구","제2종일반주거지역",5545217
2020,"강동구","제3종일반주거지역",3894930
2020,"강동구","준주거지역",544456
2020,"강동구","일반상업지역",582922
2020,"강동구","근린상업지역",97775
2020,"강동구","준공업지역",78144
2020,"강동구","자연녹지지역",10831930
2021,"종로구","제1종전용주거지역",1589410
2021,"종로구","제1종일반주거지역",4376462
2021,"종로구","제2종일반주거지역(7층이하)",2198489
2021,"종로구","제2종일반주거지역",704764
2021,"종로구","제3종일반주거지역",762614
2021,"종로구","준주거지역",199099
2021,"종로구","일반상업지역",2937285
2021,"종로구","자연녹지지역",11204384
2021,"중구","제1종일반주거지역",2767697
2021,"중구","제2종일반주거지역(7층이하)",1276251
2021,"중구","제2종일반주거지역",549303
2021,"중구","제3종일반주거지역",1171741
2021,"중구","준주거지역",272447
2021,"중구","중심상업지역",321414
2021,"중구","일반상업지역",3590304
2021,"중구","자연녹지지역",25135
2021,"용산구","제1종전용주거지역",224153
2021,"용산구","제1종일반주거지역",4097899
2021,"용산구","제2종일반주거지역(7층이하)",3296504
2021,"용산구","제2종일반주거지역",1224904
2021,"용산구","제3종일반주거지역",2763969
2021,"용산구","준주거지역",587198
2021,"용산구","일반상업지역",1260795
2021,"용산구","보전녹지지역",72603
2021,"용산구","자연녹지지역",8370742
2021,"성동구","제1종일반주거지역",2386869
2021,"성동구","제2종일반주거지역(7층이하)",3109111
2021,"성동구","제2종일반주거지역",1202580
2021,"성동구","제3종일반주거지역",2964690
2021,"성동구","준주거지역",273598
2021,"성동구","일반상업지역",407382
2021,"성동구","근린상업지역",4152
2021,"성동구","유통상업지역",72405
2021,"성동구","준공업지역",2051234
2021,"성동구","자연녹지지역",4332406
2021,"광진구","제1종전용주거지역",140987
2021,"광진구","제1종일반주거지역",2239038
2021,"광진구","제2종일반주거지역(7층이하)",2895373
2021,"광진구","제2종일반주거지역",2807352
2021,"광진구","제3종일반주거지역",2524750
2021,"광진구","준주거지역",986126
2021,"광진구","일반상업지역",206616
2021,"광진구","자연녹지지역",5274873
2021,"동대문구","제1종일반주거지역",2702669
2021,"동대문구","제2종일반주거지역(7층이하)",3534257
2021,"동대문구","제2종일반주거지역",2352453
2021,"동대문구","제3종일반주거지역",3874777
2021,"동대문구","준주거지역",570037
2021,"동대문구","일반상업지역",745441
2021,"동대문구","근린상업지역",62456
2021,"동대문구","유통상업지역",20262
2021,"동대문구","자연녹지지역",383081
2021,"중랑구","제1종일반주거지역",1044310
2021,"중랑구","제2종일반주거지역(7층이하)",4249480
2021,"중랑구","제2종일반주거지역",1567293
2021,"중랑구","제3종일반주거지역",3105489
2021,"중랑구","준주거지역",845564
2021,"중랑구","일반상업지역",260602
2021,"중랑구","근린상업지역",106596
2021,"중랑구","자연녹지지역",7352187
2021,"성북구","제1종전용주거지역",990658
2021,"성북구","제1종일반주거지역",5226828
2021,"성북구","제2종일반주거지역(7층이하)",4511246
2021,"성북구","제2종일반주거지역",2345005
2021,"성북구","제3종일반주거지역",4194428
2021,"성북구","준주거지역",559922
2021,"성북구","일반상업지역",334356
2021,"성북구","근린상업지역",64396
2021,"성북구","자연녹지지역",6394593
2021,"강북구","제1종일반주거지역",2840961
2021,"강북구","제2종일반주거지역(7층이하)",4241367
2021,"강북구","제2종일반주거지역",1035390
2021,"강북구","제3종일반주거지역",2348399
2021,"강북구","준주거지역",432825
2021,"강북구","일반상업지역",272237
2021,"강북구","자연녹지지역",12464840
2021,"도봉구","제1종일반주거지역",1773756
2021,"도봉구","제2종일반주거지역(7층이하)",2629149
2021,"도봉구","제2종일반주거지역",716413
2021,"도봉구","제3종일반주거지역",2545799
2021,"도봉구","준주거지역",424536
2021,"도봉구","일반상업지역",239431
2021,"도봉구","근린상업지역",19228
2021,"도봉구","준공업지역",1489295
2021,"도봉구","자연녹지지역",10841445
2021,"노원구","제1종전용주거지역",13361
2021,"노원구","제2종전용주거지역",79094
2021,"노원구","제1종일반주거지역",1355487
2021,"노원구","제2종일반주거지역(7층이하)",2563941
2021,"노원구","제2종일반주거지역",2062341
2021,"노원구","제3종일반주거지역",7521024
2021,"노원구","준주거지역",370539
2021,"노원구","일반상업지역",595751
2021,"노원구","근린상업지역",7823
2021,"노원구","자연녹지지역",21026581
2021,"은평구","제1종전용주거지역",123485
2021,"은평구","제2종전용주거지역",672902
2021,"은평구","제1종일반주거지역",3065767
2021,"은평구","제2종일반주거지역(7층이하)",4420432
2021,"은평구","제2종일반주거지역",3928270
2021,"은평구","제3종일반주거지역",2136880
2021,"은평구","준주거지역",1008794
2021,"은평구","일반상업지역",430859
2021,"은평구","근린상업지역",99053
2021,"은평구","자연녹지지역",13902080
2021,"서대문구","제1종전용주거지역",354625
2021,"서대문구","제1종일반주거지역",6589067
2021,"서대문구","제2종일반주거지역(7층이하)",2394134
2021,"서대문구","제2종일반주거지역",2864143
2021,"서대문구","제3종일반주거지역",2891946
2021,"서대문구","준주거지역",345457
2021,"서대문구","일반상업지역",274391
2021,"서대문구","근린상업지역",9155
2021,"서대문구","자연녹지지역",1963055
2021,"마포구","제1종일반주거지역",1003364
2021,"마포구","제2종일반주거지역(7층이하)",4812343
2021,"마포구","제2종일반주거지역",3018399
2021,"마포구","제3종일반주거지역",3731097
2021,"마포구","준주거지역",824792
2021,"마포구","중심상업지역",37262
2021,"마포구","일반상업지역",757236
2021,"마포구","근린상업지역",90259
2021,"마포구","유통상업지역",56562
2021,"마포구","자연녹지지역",9558937
2021,"양천구","제1종일반주거지역",1336705
2021,"양천구","제2종일반주거지역(7층이하)",3622034
2021,"양천구","제2종일반주거지역",2294991
2021,"양천구","제3종일반주거지역",4947586
2021,"양천구","준주거지역",335320
2021,"양천구","일반상업지역",733026
2021,"양천구","근린상업지역",63804
2021,"양천구","준공업지역",92872
2021,"양천구","자연녹지지역",4043275
2021,"강서구","제1종전용주거지역",157968
2021,"강서구","제1종일반주거지역",2425654
2021,"강서구","제2종일반주거지역(7층이하)",4767874
2021,"강서구","제2종일반주거지역",1288986
2021,"강서구","제3종일반주거지역",5256976
2021,"강서구","준주거지역",814999
2021,"강서구","일반상업지역",992742
2021,"강서구","근린상업지역",88158
2021,"강서구","유통상업지역",248255
2021,"강서구","준공업지역",2919995
2021,"강서구","생산녹지지역",371340
2021,"강서구","자연녹지지역",22129541
2021,"구로구","제1종일반주거지역",1276259
2021,"구로구","제2종일반주거지역(7층이하)",3966323
2021,"구로구","제2종일반주거지역",1993277
2021,"구로구","제3종일반주거지역",2734613
2021,"구로구","준주거지역",299014
2021,"구로구","일반상업지역",513589
2021,"구로구","준공업지역",4195729
2021,"구로구","생산녹지지역",857
2021,"구로구","자연녹지지역",5156667
2021,"금천구","제1종일반주거지역",1407087
2021,"금천구","제2종일반주거지역(7층이하)",2451981
2021,"금천구","제2종일반주거지역",719842
2021,"금천구","제3종일반주거지역",992935
2021,"금천구","준주거지역",273643
2021,"금천구","일반상업지역",102906
2021,"금천구","근린상업지역",46716
2021,"금천구","준공업지역",4121945
2021,"금천구","자연녹지지역",2895630
2021,"영등포구","제1종일반주거지역",526257
2021,"영등포구","제2종일반주거지역(7층이하)",3089264
2021,"영등포구","제2종일반주거지역",1680786
2021,"영등포구","제3종일반주거지역",1767312
2021,"영등포구","준주거지역",946453
2021,"영등포구","일반상업지역",2559127
2021,"영등포구","근린상업지역",51900
2021,"영등포구","준공업지역",5024926
2021,"영등포구","자연녹지지역",8708804
2021,"동작구","제1종일반주거지역",3973353
2021,"동작구","제2종일반주거지역(7층이하)",3743236
2021,"동작구","제2종일반주거지역",2131180
2021,"동작구","제3종일반주거지역",3681047
2021,"동작구","준주거지역",262688
2021,"동작구","일반상업지역",268974
2021,"동작구","근린상업지역",30777
2021,"동작구","유통상업지역",46298
2021,"동작구","자연녹지지역",2250329
2021,"관악구","제1종일반주거지역",5308646
2021,"관악구","제2종일반주거지역(7층이하)",4944960
2021,"관악구","제2종일반주거지역",1303946
2021,"관악구","제3종일반주거지역",3079261
2021,"관악구","준주거지역",688598
2021,"관악구","일반상업지역",392024
2021,"관악구","자연녹지지역",13846047
2021,"서초구","제1종전용주거지역",719470
2021,"서초구","제2종전용주거지역",92369
2021,"서초구","제1종일반주거지역",3394881
2021,"서초구","제2종일반주거지역(7층이하)",3036881
2021,"서초구","제2종일반주거지역",3025649
2021,"서초구","제3종일반주거지역",8363889
2021,"서초구","준주거지역",376003
2021,"서초구","일반상업지역",1322182
2021,"서초구","근린상업지역",7601
2021,"서초구","자연녹지지역",26560963
2021,"강남구","제1종전용주거지역",614211
2021,"강남구","제1종일반주거지역",3482402
2021,"강남구","제2종일반주거지역(7층이하)",3458169
2021,"강남구","제2종일반주거지역",5274280
2021,"강남구","제3종일반주거지역",11087126
2021,"강남구","준주거지역",311050
2021,"강남구","일반상업지역",1947150
2021,"강남구","생산녹지지역",263088
2021,"강남구","자연녹지지역",13059792
2021,"송파구","제1종전용주거지역",72137
2021,"송파구","제1종일반주거지역",2349810
2021,"송파구","제2종일반주거지역(7층이하)",4511269
2021,"송파구","제2종일반주거지역",3692098
2021,"송파구","제3종일반주거지역",9945150
2021,"송파구","준주거지역",901761
2021,"송파구","일반상업지역",1182622
2021,"송파구","근린상업지역",9067
2021,"송파구","유통상업지역",1095326
2021,"송파구","생산녹지지역",422337
2021,"송파구","자연녹지지역",9676798
2021,"강동구","제1종전용주거지역",46719
2021,"강동구","제1종일반주거지역",791130
2021,"강동구","제2종일반주거지역(7층이하)",2142980
2021,"강동구","제2종일반주거지역",5545217
2021,"강동구","제3종일반주거지역",3892055
2021,"강동구","준주거지역",544456
2021,"강동구","일반상업지역",585797
2021,"강동구","근린상업지역",97775
2021,"강동구","준공업지역",78144
2021,"강동구","자연녹지지역",10831930
